id,platforms
16317,PC
48926,PC
18493,"macOS, PC"
47171,"macOS, PC"
9321,"Game Boy Advance, Wii, Android, PC, iOS"
13456,PC
18239,"Linux, macOS, PC"
811874,"Linux, macOS, PC"
18033,"Nintendo Switch, macOS, Linux, iOS, PC"
20122,"iOS, PC, Linux, macOS"
19051,PC
692,"Nintendo Switch, PC, iOS"
16322,PC
586059,PC
12292,PC
44425,PC
13195,PC
15767,"PC, Linux, Android, macOS, iOS"
16320,"iOS, PC"
20809,"Web, Android, PC"
15882,"PC, macOS"
41273,PC
11013,"Linux, PC"
11568,PC
9794,"Linux, macOS, PC"
60808,"macOS, PC, Linux"
881441,"PC, macOS, iOS, Android"
14655,"macOS, PC, Linux"
16933,"PC, macOS"
1864,"Game Boy Color, iOS, PC, Android, PlayStation, Classic Macintosh, Nintendo 64"
720945,PC
44190,PC
850698,"PC, PlayStation 5, Xbox Series S/X"
22678,"Game Boy Color, Classic Macintosh, PC"
647660,"macOS, PC, PlayStation 5, Xbox Series S/X"
17593,"macOS, PC"
23291,PC
17957,PC
18078,"macOS, PC"
20875,"iOS, PC"
20271,PC
20161,"PC, macOS"
16998,PC
6078,"PC, iOS"
11918,"macOS, PC, Linux"
981791,"PC, macOS, PlayStation 5, Xbox Series S/X"
12297,"macOS, PC"
7919,"iOS, PC"
64275,PC
21087,PC
17695,"macOS, PC"
11300,PC
17866,"PC, macOS"
14563,"macOS, Linux, PC"
16239,PC
13821,"PC, macOS, Linux"
18871,PC
20726,"PC, macOS"
21216,PC
23208,"Web, macOS, PC, Android, iOS"
16452,"PC, PlayStation 2, Xbox, Wii, macOS"
20421,PC
60782,PC
19456,"macOS, PC, iOS"
14760,"Linux, PC, macOS"
20106,PC
14007,PC
16524,"macOS, Linux, PC"
10395,PC
389004,"PC, macOS, Linux"
32028,PC
16842,PC
19474,PC
20294,"Linux, macOS, PC"
23516,"Android, PC, iOS"
373621,"PC, macOS, Linux"
494394,"Nintendo Switch, PC"
19659,PC
234013,PC
15315,PC
12827,PC
3221,"macOS, PS Vita, Nintendo Switch, PC"
41181,PC
248400,"PlayStation 5, PC, Xbox Series S/X"
15946,"PC, macOS"
44522,"Linux, Web, PC, macOS"
58866,PC
17963,PC
19683,PC
720949,PC
12003,PC
23592,"PC, macOS"
17091,"macOS, PC, Linux"
15069,PC
19704,PC
34973,"macOS, PC"
20179,"Linux, PC"
60178,PC
22458,"Nintendo Switch, Linux, macOS, PC"
18115,"macOS, PC, Linux"
60189,PC
58825,"Nintendo Switch, PC"
44961,"macOS, Linux, PC"
17537,"PC, Nintendo Switch"
14825,PC
19791,"PC, macOS, Linux"
9772,PC
355232,"PC, iOS"
16324,"PC, iOS"
15521,"macOS, PC, Linux"
18306,PC
60631,PC
16963,PC
35646,PC
275672,PC
10768,PC
17669,"PC, macOS"
16937,PC
21293,"Wii, PC"
618709,"PC, Xbox Series S/X"
10153,"iOS, PC"
21560,PC
16460,"macOS, PC"
59704,PC
20172,PC
608685,PC
21696,"iOS, macOS, PC"
11605,PC
20508,"macOS, PC, Linux"
18154,PC
20884,"PC, macOS"
16310,PC
20613,PC
16927,PC
19376,"macOS, PC"
19488,PC
19401,PC
50350,PC
21805,"PC, macOS"
21458,"PC, iOS"
61916,PC
50739,PC
23658,"macOS, iOS, PC, Linux"
11969,PC
2899,"Android, Nintendo Switch, PC, Linux, iOS, macOS"
10126,"macOS, PC"
60833,"PC, macOS, Linux"
16772,PC
16770,"macOS, PC"
16984,PC
15595,PC
14755,PC
19807,"macOS, PC, Linux"
18088,"macOS, PC, Linux, Android"
62529,PC
19340,PC
9921,"Android, macOS, PC, Linux, iOS"
403795,PC
19841,PC
21674,PC
9958,"macOS, PC, Linux"
19146,"Linux, PC, macOS"
16340,PC
20213,PC
16519,"PC, macOS, Linux"
16318,PC
11809,"Android, macOS, PC, iOS, Linux"
743,"iOS, PC, Android"
22461,"PC, iOS"
20472,PC
19480,"macOS, PC"
17648,"PC, macOS"
118982,"PC, macOS"
16316,PC
50686,PC
20632,"macOS, PC"
3551,"PC, PS Vita"
16326,PC
10335,PC
962135,PC
19975,"macOS, PC, Linux, iOS, Android"
21655,PC
618663,"PC, Xbox Series S/X"
41534,"PC, macOS"
16315,PC
19395,PC
21105,PC
850705,"PC, PlayStation 5, Xbox Series S/X"
19652,PC
313805,"PC, macOS, Linux"
21982,PC
16446,PC
370201,PC
16717,"PC, Linux, macOS"
428357,PC
323064,"macOS, PC, Nintendo Switch"
15006,PC
40522,PC
11330,PC
16102,"PC, Linux, macOS"
15708,PC
19641,PC
619776,PC
21522,PC
20245,PC
18335,PC
40662,PC
30245,PC
49158,"Android, PC, iOS"
280639,PC
20368,PC
12909,PC
633425,PC
35403,PC
598884,"PC, iOS, Android"
388371,"Android, PC, macOS, iOS"
16456,PC
15282,PC
11336,"PC, Linux"
23473,PC
5463,"SEGA 32X, Jaguar, SEGA Saturn, Game Boy Color, PlayStation, Android, PC, Nintendo DS, iOS"
19790,PC
59011,PC
32577,"PC, Game Boy Advance, PlayStation, Game Boy Color, Classic Macintosh, Xbox, Nintendo 64, GameCube, PlayStation 2"
21030,PC
19527,PC
16321,"iOS, PC"
18310,PC
16314,PC
392384,PC
13521,PC
12183,PC
36013,"PlayStation 2, GameCube, Xbox, PSP, PC, Game Boy Advance"
18333,PC
16023,"PC, Nintendo Switch, PS Vita"
18837,PC
647762,"PC, macOS"
34734,"Game Boy Advance, PlayStation, Classic Macintosh, PC, PlayStation 2, Xbox, GameCube"
16328,PC
16401,"Linux, macOS, PC"
10634,PC
18334,PC
21427,PC
20021,PC
12944,"Nintendo Switch, macOS, PC, Linux, iOS"
19977,"Android, macOS, PC, Linux"
18247,PC
15093,"PC, macOS"
21195,"iOS, PC"
13105,PC
16325,PC
15804,PC
17142,"PC, macOS, Linux"
59833,PC
5205,"PC, Wii, PSP, PlayStation 2"
17043,"macOS, PC"
20790,"macOS, PC, Linux"
14057,"macOS, PC"
10912,"PC, Linux"
13576,"PC, macOS, Linux, iOS"
13275,PC
19168,"PC, Linux, macOS"
36523,PC
14259,"PC, Linux, macOS"
12212,PC
17836,"PC, macOS"
20819,"PC, macOS"
16309,PC
17016,"macOS, PC"
50888,"Android, PC, iOS"
311780,"Linux, PC"
17862,"macOS, Linux, PC"
12867,PC
17627,"macOS, PC, Linux"
11263,"macOS, PC, Linux"
17391,"PC, Linux, macOS"
12437,PC
10188,"PC, Linux, macOS"
896703,PC
18238,PC
334520,PC
19346,"PC, macOS"
13682,"Android, macOS, PC, iOS"
20739,PC
16396,PC
45636,PC
21660,PC
14684,PC
6093,"Wii U, PC, Linux, macOS, iOS, Android"
21273,PC
576504,PC
10922,"Nintendo Switch, PC"
16323,PC
18298,PC
34729,PC
16738,PC
16312,PC
14293,PC
18560,"Linux, macOS, PC"
17964,PC
16705,PC
13845,PC
17893,"iOS, PC"
528836,PC
57422,"Android, PC, SNES, iOS"
20690,PC
22391,"PC, macOS, Linux"
288671,"Nintendo Switch, PC, macOS, Linux"
21217,"Linux, PC"
74668,"Android, PC, macOS, iOS"
19394,"Linux, macOS, PC"
19532,PC
21628,"PC, macOS"
13975,"macOS, Linux, PC"
869,"iOS, macOS, PC, Linux, Android"
20777,PC
6434,"iOS, Linux, macOS, PC"
19741,PC
1608,"macOS, iOS, PC, Linux, Android"
16319,PC
14925,PC
644752,"PC, iOS"
960332,PC
20040,PC
11002,PC
17002,"macOS, PC, Linux"
60973,PC
16313,PC
503378,"PC, Web"
21015,PC
10502,"PC, macOS, Linux"
20800,"Linux, macOS, PC"
59898,PC
11750,PC
18074,PC
19611,PC
12065,PC
801101,PC
21296,PC
268426,"PC, macOS"
19695,PC
38642,PC
593358,PC
21556,PC
20296,PC
17404,PC
10765,PC
48992,PC
17411,"PC, Linux, macOS"
61290,"PC, macOS"
9760,PC
23513,"Android, PC, macOS, iOS"
19656,PC
9554,PC
19418,PC
505782,"Xbox Series S/X, PC, PlayStation 5"
4815,"PSP, PC, macOS"
20730,"macOS, PC, iOS"
13609,"PC, macOS, Linux"
20936,"PC, Android, macOS, iOS"
22870,"GameCube, Xbox, PlayStation 2, PC"
44508,"Nintendo Switch, PC"
18660,"Linux, macOS, PC"
18506,"Nintendo Switch, PC, Linux"
14613,PC
60899,"PC, Nintendo Switch, macOS, Linux"
19697,PC
41162,"PC, macOS"
20900,PC
10002,PC
19275,PC
23241,PC
16743,"Xbox, PlayStation 2, PC, macOS"
21565,PC
13662,"Android, macOS, PC"
17441,"macOS, PC, Linux"
19852,"Android, macOS, PC"
22953,"Commodore / Amiga, SEGA CD, Jaguar, 3DO, SNES, Classic Macintosh, macOS, PC, SEGA Saturn, Nintendo DS, PlayStation, Genesis"
540051,PC
17504,PC
18308,PC
50275,"PC, macOS, Linux"
13752,"macOS, PC, Linux"
18360,"Android, PC, macOS, iOS"
45420,"macOS, Linux, PC"
18063,"macOS, PC, Linux"
21520,"PC, iOS, Android"
19343,PC
31454,PC
613493,PC
17704,"PC, macOS"
21483,PC
52106,PC
14510,PC
45034,PC
12747,"macOS, PC"
558972,"PC, Nintendo Switch"
23608,PC
18295,"macOS, PC"
49335,"PC, Nintendo Switch"
20710,"PC, Linux, macOS"
19968,"Android, PC, Linux, macOS"
18864,PC
17884,"macOS, PC"
18872,"iOS, PC, Linux, macOS"
51673,"Dreamcast, PC"
21578,PC
19583,PC
11911,"PC, Android"
16936,PC
37305,PC
15240,PC
59644,"Nintendo Switch, macOS, Linux, PC"
7694,"iOS, PC, Android"
783856,"Nintendo Switch, PC, PlayStation 5"
19877,"macOS, PC"
15190,PC
18602,PC
22159,"PC, macOS, Linux"
21974,"PSP, PC"
16647,"PC, macOS, Linux"
12746,"PC, Android, iOS, macOS"
21259,PC
43946,"iOS, Android, Nintendo Switch, macOS, PC"
17733,"macOS, PC, Linux"
6830,"iOS, PC, Linux, Android"
10086,PC
10570,PC
727317,PC
484832,PC
484881,PC
14804,PC
61699,PC
655,"macOS, PC, Android, iOS"
502212,PC
18620,PC
17036,PC
552995,"iOS, macOS, Android, Linux, PC"
349437,"PC, macOS"
11865,"Nintendo Switch, PC, macOS"
14070,"macOS, PC, Linux, iOS"
980664,PC
17512,"PC, macOS"
281889,"PC, macOS"
19904,"macOS, PC, Linux"
21323,"Linux, PC"
10719,PC
13730,"Linux, macOS, PC"
292054,"PC, macOS, Linux"
12710,PC
17439,"PC, macOS, Linux"
14275,PC
257277,PC
801842,"PC, macOS"
21671,"macOS, PC"
484823,PC
427972,PC
19976,"macOS, Linux, iOS, Android, PC"
49873,"PC, macOS, Linux"
6419,"iOS, Android, PC, Linux, macOS"
255831,"PC, macOS"
20565,"Linux, PC"
297249,PC
7161,"iOS, PC, macOS"
19783,"macOS, PC, Linux"
19556,PC
19788,PC
13495,"PS Vita, PC, macOS, Linux"
47595,"PC, macOS, Linux"
578186,PC
18068,"macOS, PC, Linux"
29413,PC
17525,"PC, macOS"
49697,"Android, PC"
461648,PC
30407,"iOS, PC"
17621,"PC, macOS"
17076,"macOS, PC, Linux"
33696,PC
12525,"PC, Linux"
60767,PC
21414,"PC, Android, iOS"
16781,"Wii, macOS, PC"
17723,PC
9957,"Linux, macOS, PC"
12236,PC
10506,PC
60997,PC
14688,"Linux, macOS, PC"
605663,PC
540031,"PC, macOS, Linux"
11444,PC
23105,"PC, Linux"
19164,"PC, macOS, Linux"
18729,"macOS, PC"
19184,"macOS, PC"
12736,PC
471717,"macOS, PC, Xbox Series S/X, Nintendo Switch"
53196,"Game Boy Advance, NES, PC"
52011,"PC, Linux, macOS"
23494,"iOS, macOS, PC"
50688,"macOS, PC"
544033,"macOS, PC"
16483,"Linux, macOS, PC"
43432,"macOS, PC"
22812,"PC, macOS"
21295,PC
21387,PC
61200,PC
11554,PC
320394,"Nintendo Switch, PC"
20670,PC
19313,"iOS, PC"
19789,PC
16780,"Wii, macOS, PC"
14657,"macOS, PC, Linux"
10434,PC
43516,"PC, Linux, macOS"
17750,PC
384488,"Xbox, PC, macOS"
349671,PC
13307,PC
11063,PC
15648,PC
15763,"PC, Linux"
255897,"iOS, Android, PC, macOS"
59035,"Nintendo Switch, macOS, PC"
359386,"Wii, PC"
18015,"PC, macOS"
375192,PC
6361,"iOS, PC, macOS"
952122,"Linux, macOS, PC"
17740,"macOS, PC"
17251,"Android, PC, macOS, Linux"
6760,"Web, iOS, PC, macOS, Android"
262507,PC
10044,"Linux, PC"
19578,PC
484951,PC
404489,"macOS, PC"
20362,PC
61111,"Linux, PC, macOS"
20593,PC
13774,"macOS, PC"
21040,PC
241070,PC
19820,PC
840783,"PlayStation 5, Android, PC, iOS"
22962,PC
11332,PC
570173,PC
16831,"macOS, Linux, PC"
17653,PC
19676,PC
21203,"Nintendo DS, PC"
678680,"macOS, PC, Linux"
16989,"macOS, PC"
14599,"PC, Linux"
15885,PC
2459,"PS Vita, PC"
19492,PC
30606,"PlayStation, PC"
32560,PC
13747,PC
17491,PC
21656,PC
969106,PC
18900,PC
16783,"Wii, macOS, PC"
44609,PC
19406,PC
11575,PC
2629,"PS Vita, PC"
1158,"macOS, Linux, PC, Android, iOS"
20916,PC
17852,"macOS, PC, Linux"
9597,PC
17230,"macOS, PC"
5340,"PlayStation, PC"
61213,PC
15735,PC
633406,PC
367125,PC
19169,"macOS, PC, Linux"
9854,"macOS, PC"
13302,PC
10718,"PC, Linux, macOS"
12193,"Nintendo Switch, PC, macOS, Linux"
30057,"Linux, macOS, PC"
17900,"Linux, macOS, PC"
15297,PC
35948,PC
52872,"PC, PlayStation"
19241,PC
10619,PC
932691,"Android, iOS, PC"
13534,PC
17595,"iOS, PC, macOS, Linux, Android"
11182,"macOS, PC, Linux"
21157,"macOS, PC"
19824,PC
10299,PC
11318,PC
20600,PC
16923,PC
12939,PC
15866,PC
18896,PC
41839,"PC, macOS, Linux"
349458,PC
20599,PC
13238,PC
20588,PC
284018,PC
16416,PC
20977,PC
750298,PC
11948,PC
43854,PC
19194,PC
10787,PC
41294,PC
290899,PC
15656,"iOS, PC, Linux, Android, macOS"
62615,"Linux, PC, macOS"
496652,PC
16994,"macOS, PC"
12306,"PC, Linux"
18646,PC
16884,PC
18682,PC
20073,"Nintendo Switch, Linux, PC"
62964,PC
30748,"PlayStation 2, PC, macOS"
44120,"PC, macOS"
37420,PC
10633,PC
14155,PC
19613,"PS Vita, PC, macOS, Linux"
20601,PC
49715,"PC, Linux"
18279,"Nintendo DS, PC"
16062,PC
20299,"macOS, PC"
359354,"Nintendo Switch, iOS, PC, macOS"
50404,"macOS, PC"
23156,"PC, PlayStation 2, GameCube"
52662,"PC, SEGA Saturn, Classic Macintosh, PlayStation, 3DO"
359317,PC
19034,PC
973786,PC
947973,"Linux, PC"
364976,"PC, macOS, Linux"
17601,PC
14027,PC
11017,PC
19694,PC
20182,PC
45613,"Nintendo Switch, PC, macOS"
611699,"PC, macOS, Linux"
61408,PC
19693,"Nintendo Switch, PC, macOS"
18707,"macOS, PC, Linux"
19358,PC
983210,"PC, PlayStation 5, Xbox Series S/X"
22259,"PC, macOS"
9992,PC
18767,"macOS, PC"
17615,"macOS, PC"
428354,"iOS, PC, macOS, Linux, Android"
22808,"PC, PlayStation 2, Xbox"
19843,PC
718197,PC
13790,PC
59816,PC
23225,"PC, macOS, Linux"
775904,"PC, Web"
21652,PC
59010,PC
11999,"macOS, PC"
11769,PC
51128,"Linux, macOS, PC"
20816,"PC, macOS"
23264,"PC, macOS, Linux"
20435,PC
39354,PC
21742,"PC, Xbox, PlayStation 2"
1389,"iOS, macOS, PC"
20310,PC
484950,PC
16511,"macOS, Linux, PC"
45603,PC
15360,PC
37384,PC
302917,"PC, macOS"
379536,PC
17678,"PC, macOS, Linux"
11716,"macOS, PC"
17890,"macOS, PC"
9552,PC
581066,"PC, macOS"
17979,PC
14716,"Web, PC"
20840,"PC, macOS"
631947,PC
16286,"macOS, PC, Linux"
292902,"PC, macOS"
573193,"PC, iOS"
21718,PC
18152,"Linux, macOS, PC"
16621,PC
1025,"PS Vita, PC"
20488,"PC, Linux, macOS"
674259,"PC, Linux, macOS"
12803,"macOS, PC"
15740,PC
842463,PC
350584,PC
20349,"iOS, PC, Linux, Android, macOS"
17074,PC
7089,"iOS, PC, macOS"
9565,PC
60069,PC
23154,PC
19539,PC
9822,PC
21698,"PC, macOS"
20797,"PC, macOS"
21608,PC
43968,PC
961204,"PC, PlayStation 5"
15214,PC
11243,PC
19066,"macOS, PC"
29239,"PC, PlayStation 5, Xbox Series S/X"
18354,PC
987039,PC
418,"PC, Linux, macOS, Android, iOS"
16865,"macOS, PC, Linux"
14051,"macOS, PC, iOS, Linux"
20119,"macOS, PC"
7007,"PC, macOS, iOS"
428859,PC
42144,PC
32007,"PC, PlayStation"
49976,PC
359221,PC
15339,"Linux, PC, macOS"
47309,PC
14950,"Neo Geo, Wii, PC"
12881,PC
15270,"macOS, PC"
30469,PC
11365,"macOS, PC"
10411,"PC, Linux, iOS, Android, macOS"
12656,"Linux, PC, macOS"
1769,"Android, iOS, PC"
61549,"Nintendo Switch, PC"
975605,PC
17815,"PC, macOS, Linux"
962020,"PC, Nintendo Switch, PlayStation 5, Xbox Series S/X"
20484,PC
30434,PC
19159,PC
11230,PC
491607,PC
492017,PC
11078,"macOS, PC"
45319,PC
274764,"PC, PlayStation 5, Xbox Series S/X"
12834,PC
21672,PC
9601,"Linux, macOS, PC"
484837,"PC, macOS, Linux"
15988,"PC, macOS"
22871,PC
680065,PC
13328,"iOS, PC, Wii, Android, macOS, Linux"
998846,PC
20618,"macOS, PC"
21409,"iOS, Android, PC, Linux, macOS"
635365,"PC, iOS, Android"
830178,PC
11234,PC
44995,"PC, macOS, Linux"
79838,"PC, Wii, Android, macOS, Linux"
36582,"Xbox, PC, PlayStation 2"
9503,"macOS, PC"
17531,"iOS, PC"
10750,"macOS, PC, Linux"
430301,PC
12000,PC
43464,"macOS, Linux, PC, iOS"
12180,"macOS, PC, Linux"
22331,PC
44320,PC
22470,PC
743401,PC
14470,PC
15510,"Classic Macintosh, macOS, PC"
427462,"PC, PlayStation 5, Xbox Series S/X"
18114,"macOS, PC"
326988,PC
18834,PC
678655,PC
484813,PC
34997,"iOS, PC, Android"
386511,PC
21657,PC
45561,"Nintendo Switch, iOS, PC, macOS, Linux, Android"
20666,PC
17712,"macOS, Linux, PC"
30016,"PlayStation, PC"
14117,PC
31298,"PC, iOS"
17605,PC
20886,PC
18067,"Linux, macOS, PC"
12480,PC
10360,PC
49782,"PC, Linux, macOS"
10996,"PC, macOS, Linux"
58297,"Nintendo 64, Classic Macintosh, PC, PlayStation, Game Boy Color, Dreamcast"
52815,"PC, PlayStation, Classic Macintosh, SEGA Saturn"
722617,PC
442850,"Linux, macOS, PC"
840781,"PC, Xbox Series S/X, PlayStation 5"
301619,PC
20817,"macOS, PC, Linux"
16819,"Wii U, PC"
34970,PC
19546,"PC, Linux, macOS, iOS"
306030,"PC, macOS"
21767,PC
672323,"macOS, PC, iOS, Nintendo Switch"
21310,PC
288681,PC
359291,PC
22001,PC
36018,PC
31713,PC
695797,PC
997,"Android, PC, macOS, iOS, Linux"
20506,"Linux, PC"
14174,PC
20767,PC
20390,PC
5662,"PC, iOS"
20176,"PC, macOS"
10127,PC
24442,"PC, Wii, Nintendo Switch"
10702,"macOS, Linux, PC"
7886,"Linux, Android, PC, macOS, iOS"
382765,PC
21636,PC
351769,PC
12895,PC
29787,"macOS, PC, Atari ST, Apple II, NES, Classic Macintosh, Commodore / Amiga, Linux"
18269,"Nintendo DS, PC"
17864,PC
20235,PC
62654,PC
51092,"SNES, NES, Linux, macOS, PC, Genesis, Game Boy Advance, Game Boy, SEGA Master System, Game Gear"
44828,PC
10790,PC
17856,"PC, Nintendo Switch"
694432,"Nintendo Switch, PC, Android, iOS, PS Vita"
15428,"macOS, PC, iOS"
12134,"macOS, PC, Linux"
17222,"Android, PC, macOS"
7797,"macOS, PC, iOS, Linux"
21758,PC
20629,PC
12131,"macOS, PC, Linux"
51112,PC
20775,"PC, macOS"
11088,"macOS, PC, Linux"
16626,PC
17596,PC
18266,"macOS, PC"
51205,"PC, Android"
614960,PC
35385,"PC, PlayStation 2, Classic Macintosh, Xbox, GameCube"
38701,PC
19238,"Android, PC"
12804,PC
30520,PC
614952,"PC, iOS, Linux, macOS, Android"
17720,PC
16528,"PC, Linux, macOS"
10305,"PC, Android"
973539,"PC, Xbox Series S/X, PlayStation 5"
16731,PC
812168,"PC, macOS"
51374,PC
10678,"Linux, macOS, PC, PS Vita"
5378,"PlayStation 2, Nintendo DS, PC, iOS, PSP"
46568,"Nintendo Switch, PC"
378580,"macOS, PC, Android, Web"
18873,"iOS, Android, PC"
67478,"PC, iOS, Android"
22985,"Classic Macintosh, Dreamcast, Android, macOS, Linux, PC"
14686,"macOS, PC"
295014,PC
9839,"macOS, PC, Linux"
16544,"PC, macOS, Linux"
3000,"Nintendo Switch, iOS, Android, PC, macOS"
810294,PC
16631,"macOS, PC, Linux"
323093,PC
21600,"PC, macOS"
32029,PC
17664,PC
244877,"PC, macOS"
387292,PC
59923,PC
23572,"Nintendo Switch, PC, Linux, macOS"
21512,PC
17889,"iOS, PC, macOS, Linux, Android"
44175,PC
30142,PC
14949,"Wii, PC"
15265,PC
15096,PC
17484,PC
17225,"PC, macOS, Linux"
40984,PC
10043,"Linux, PC"
43903,PC
21352,PC
45942,PC
20625,"macOS, PC, Linux"
15810,PC
36514,PC
45693,"Nintendo Switch, Android, iOS, PC, macOS, Linux"
21213,"PS Vita, Nintendo Switch, PC"
62526,PC
450231,PC
19657,"macOS, PC, Linux"
989947,PC
42455,"PC, macOS"
593319,PC
54095,"Commodore / Amiga, PC, Atari ST, NES"
38663,PC
9994,PC
17716,"macOS, PC"
15344,"Linux, PC, macOS"
17196,"PC, macOS"
20016,PC
32986,"Game Boy Color, Nintendo 64, PC"
14567,PC
21023,PC
14788,"PC, macOS, Linux"
2192,"Linux, macOS, Android, PC, iOS"
20401,"macOS, PC"
32965,"PC, SNES, Commodore / Amiga, Genesis, Game Boy Advance"
272526,PC
18151,"macOS, PC, Linux"
13417,PC
18309,PC
35763,"PlayStation 2, GameCube, Xbox, Classic Macintosh, PC"
10733,PC
846314,PC
376118,"PC, macOS"
29305,PC
959976,"Linux, PC, Xbox Series S/X"
22096,PC
17285,PC
10780,PC
990374,PC
830232,PC
43970,PC
19072,"PC, macOS, Linux"
9714,"macOS, PC, Linux"
42343,PC
262498,PC
19485,PC
14809,PC
22699,PC
21626,PC
50825,"PC, macOS"
14764,"PC, iOS"
724095,"macOS, PC, Nintendo Switch, Web"
7830,"PC, iOS"
7950,"Android, PC, iOS"
14753,"PC, Linux"
502191,"macOS, PC"
21524,"Nintendo 64, PC"
10891,PC
452607,PC
50000,PC
10880,"macOS, PC, Linux"
20718,PC
51601,"Nintendo Switch, Linux, PC, macOS, Android, iOS"
19730,"iOS, PC"
21050,PC
39241,PC
21654,PC
982817,PlayStation 5
17722,PC
460519,"Nintendo Switch, PC"
840866,PC
600944,PC
906504,"macOS, PC"
58959,"Linux, macOS, PC"
13413,PC
20408,"macOS, PC, Linux"
12457,PC
56196,"PlayStation 2, PC, Xbox, GameCube"
43885,"Linux, macOS, PC"
38172,PC
17498,PC
14112,PC
51857,PC
50076,PC
21822,PC
261261,"PC, iOS, macOS, Linux"
49061,PC
19504,PC
15719,"macOS, PC, Linux"
19396,PC
21963,"PC, macOS"
973835,PC
61326,"PC, macOS"
16132,"PC, macOS"
20711,"Linux, macOS, PC"
581025,"iOS, PC, macOS, Linux"
364882,PC
12590,PC
12428,"PC, Linux"
13714,"macOS, PC, Linux"
20596,PC
59202,"PC, macOS"
959855,"macOS, PC"
1044,"macOS, iOS, PC, Android"
30766,"Classic Macintosh, PlayStation, Game Boy Advance, PC"
264744,PC
16052,"Linux, macOS, PC"
622517,PC
511723,"Web, PC"
294,"macOS, Linux, Android, PC, iOS"
349591,"PC, macOS"
20928,"PC, Android, macOS, iOS"
45291,"PC, PSP"
15200,"macOS, PC, Linux"
248450,PC
59911,"PC, macOS"
701,"PC, iOS, macOS"
244828,PC
385481,"macOS, PC, Linux"
19917,PC
19489,"PC, Linux, macOS"
863724,PC
857636,"PC, PlayStation 5, Xbox Series S/X"
10741,PC
9632,PC
8662,"macOS, Android, iOS, PC"
45222,"Linux, macOS, PC"
15197,"macOS, PC"
50280,PC
704793,"PC, PlayStation 5, Xbox Series S/X"
20748,"PC, Linux, macOS"
799269,"PC, PlayStation 5"
10886,"macOS, PC, Linux"
16185,PC
13630,PC
830059,PC
541282,"PC, macOS, Linux"
14455,"macOS, PC, Linux"
21380,PC
13863,PC
532487,PC
15374,"Nintendo Switch, PC"
19612,PC
387334,PC
17644,"iOS, macOS, PC, Android"
11993,PC
46286,"PC, macOS"
20801,PC
46046,PC
985992,PC
7290,"Linux, macOS, PC, iOS, Android"
778212,PC
22313,"macOS, PC"
16740,PC
12295,"iOS, Linux, PC, macOS"
830052,PC
49080,PC
49604,PC
16432,PC
48017,"Web, Android, Linux, PC, macOS"
18332,"Nintendo Switch, macOS, PC"
13739,PC
16607,PC
387321,PC
18861,PC
13291,"macOS, PC, Linux"
309893,PC
50370,PC
45712,"PC, macOS"
702395,"Android, Linux, macOS, PC, iOS"
13870,"PC, macOS"
16055,"PC, macOS, Linux"
11106,PC
22700,"PC, PlayStation 2"
21465,PC
18014,"macOS, PC"
21516,"macOS, PC, Linux"
14300,PC
816363,PC
40434,PC
37818,PC
22455,PC
16422,PC
427445,PC
399411,"macOS, PC, iOS, Android"
18824,PC
20162,"macOS, PC, Linux"
16088,"Android, macOS, PC, Linux"
22371,PC
319153,PC
20768,PC
15518,PC
18645,PC
16497,PC
13727,PC
36759,"GameCube, Xbox, PlayStation 2, PC"
383584,PC
51213,"Nintendo Switch, PC, macOS"
15289,PC
9892,"PC, macOS, Linux"
